ID,FLAGBINARY,PHONE,MSTAT,RSTAT,KIDS,CARDI,CARDH2,AGE,TAD,BUREAU,SEARCH,phone1,PhoneWoe,MSgrouped,Married1,Married2,MSwoe,AgeBinned,AgeGrouped,Age_d_1,Age_d_2,Age_d_3,Age_d_4,Age_d_5,Age_d_6,Age_d_7,Age_d_8,AgeWoe,PRE_1,PRE_2,PRE_3
1783,1,1,1,3,1,0,0,32,204,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1784,1,1,2,3,1,0,0,34,32,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
1785,0,1,2,3,0,0,0,25,2,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1786,1,1,1,1,0,0,0,34,36,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1787,1,1,2,5,1,0,0,25,84,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1788,1,1,2,3,0,0,0,37,228,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
1789,1,1,1,3,0,0,0,28,41,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
1791,1,1,1,3,0,0,0,47,6,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1795,1,1,1,3,1,0,0,39,19,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1796,1,1,1,3,2,1,0,32,34,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1798,1,1,2,2,0,0,0,30,144,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
1799,1,1,1,3,0,1,0,69,67,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
1800,1,1,1,1,2,0,0,41,256,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1801,0,1,3,3,2,0,0,32,11,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.863638272946018,.876474856404263,.876474856404263
1802,1,1,2,3,0,1,0,25,64,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1803,1,1,1,3,0,0,0,53,18,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1805,1,1,1,1,2,1,0,30,144,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
1806,1,1,1,3,1,0,0,31,28,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
1807,1,1,2,3,0,0,0,59,136,0,0,1,.08,2,0,1,-.5,10,10,0,0,0,0,0,0,0,1,1.13,.935225016919551,.94595376791692,.94595376791692
1812,1,1,5,3,1,0,0,33,6,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.863638272946018,.876474856404263,.876474856404263
1814,0,1,2,3,0,0,0,32,168,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
1815,1,1,3,1,3,0,0,41,85,0,0,1,.08,3,0,0,-.06,7,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
1816,1,1,2,3,1,0,0,38,100,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
1818,0,1,1,3,0,0,0,32,45,1,1,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1819,1,1,1,3,3,0,1,40,117,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1823,0,1,2,3,0,0,0,26,16,2,2,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
1824,0,1,1,3,2,1,0,32,3,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1826,1,1,1,3,2,0,0,42,232,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1828,1,1,2,3,1,0,0,34,28,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
1829,1,1,2,5,0,0,0,22,48,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1830,1,1,2,3,0,0,0,32,105,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
1831,1,1,5,3,1,0,0,25,1,0,0,1,.08,3,0,0,-.06,2,2,0,1,0,0,0,0,0,0,-.69,.688651963987391,.708115225563294,.708115225563294
1833,0,1,2,5,0,0,0,23,60,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1834,1,1,1,3,2,0,0,40,129,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1835,1,1,2,3,0,0,0,27,108,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
1836,1,1,1,3,1,0,0,41,124,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1838,1,1,2,5,0,0,0,24,39,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1839,0,1,2,5,0,0,0,22,48,4,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1840,1,1,2,3,0,0,0,32,97,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
1841,1,1,1,3,2,0,0,39,93,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1843,0,0,2,3,0,0,0,33,64,0,0,0,-.79,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.779722478709867,.779722478709867
1844,1,1,1,3,3,1,0,28,25,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
1846,1,1,1,3,2,0,0,31,100,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
1847,1,1,2,5,0,0,0,21,36,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1848,1,0,2,3,0,0,0,32,0,0,0,0,-.79,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.779722478709867,.779722478709867
1849,1,0,1,3,2,0,0,32,21,0,0,0,-.79,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.819776604545473,.819776604545473
1850,1,1,1,2,2,0,0,37,213,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1851,1,1,1,1,3,0,0,34,51,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1852,1,1,1,3,3,0,0,34,62,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1853,1,1,1,3,2,0,1,33,18,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1854,1,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1855,0,1,2,3,0,0,0,22,2,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1856,1,1,1,3,1,0,0,30,4,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
1857,1,1,1,3,0,0,0,56,292,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1858,1,1,1,2,1,0,0,30,18,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
1859,1,0,3,3,1,0,0,38,25,0,0,0,-.79,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.68917972825554,.68917972825554
1861,1,1,1,3,0,0,0,48,57,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1862,1,1,1,3,4,0,0,34,40,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1864,1,1,2,3,0,0,0,21,0,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1865,0,1,2,5,0,0,0,28,45,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
1866,1,1,2,3,0,0,0,23,14,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1867,1,1,1,3,0,0,0,21,29,0,0,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751164750611961,.751917458668046,.751917458668046
1868,1,1,1,5,2,0,0,37,220,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1869,1,1,1,1,1,0,0,36,76,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1870,1,1,1,3,0,0,0,70,7,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
1872,1,1,1,3,1,0,0,33,76,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1874,1,1,1,1,2,0,0,42,157,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1875,1,1,3,3,2,0,0,32,43,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.863638272946018,.876474856404263,.876474856404263
1876,1,1,1,3,2,0,0,31,27,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
1877,1,1,2,3,0,0,0,36,208,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
1879,1,1,2,3,0,0,0,22,2,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1880,1,1,1,1,0,0,1,48,20,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1881,0,1,2,3,2,1,0,35,204,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
1882,1,1,1,1,0,0,0,36,216,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1883,1,1,3,3,2,0,0,32,100,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.863638272946018,.876474856404263,.876474856404263
1884,1,1,1,2,2,0,0,34,24,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1886,1,1,2,3,0,0,0,23,60,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1889,1,1,1,3,1,0,0,39,1,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1890,0,1,1,1,1,0,0,27,8,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
1891,0,1,3,3,0,0,0,50,27,0,0,1,.08,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
1892,0,0,1,3,2,1,0,32,32,0,0,0,-.79,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.819776604545473,.819776604545473
1893,1,1,2,5,0,1,0,21,36,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1894,1,1,1,1,1,0,0,38,40,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1895,0,1,1,3,1,0,0,26,3,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
1896,1,1,3,3,0,0,0,45,54,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
1897,1,1,1,1,3,0,0,37,124,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1899,1,1,3,1,3,0,0,34,17,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.863638272946018,.876474856404263,.876474856404263
1900,1,1,1,3,0,0,1,32,57,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1901,1,1,1,5,1,0,0,31,156,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
1902,1,1,2,5,0,0,0,19,12,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1903,1,1,1,3,1,0,0,30,8,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
1904,1,1,2,3,1,0,0,30,45,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
1905,1,1,1,3,1,1,0,34,1,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1907,1,1,3,3,2,0,0,55,0,1,1,1,.08,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
1908,1,1,2,5,0,0,0,25,84,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1911,1,1,2,3,0,1,0,51,162,0,0,1,.08,2,0,1,-.5,9,8,0,0,0,0,0,0,1,0,.64,.899669177900751,.91189304171482,.91189304171482
1914,1,1,1,1,1,0,0,41,201,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1915,1,1,5,3,0,0,0,26,57,0,0,1,.08,3,0,0,-.06,3,3,0,0,1,0,0,0,0,0,-.28,.761134181761634,.778963511417973,.778963511417973
1916,1,1,1,3,0,1,0,38,54,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1917,1,1,1,3,0,0,0,60,340,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
1918,1,1,3,3,0,0,0,36,93,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
1919,1,1,2,3,0,0,0,62,220,0,0,1,.08,2,0,1,-.5,10,10,0,0,0,0,0,0,0,1,1.13,.935225016919551,.94595376791692,.94595376791692
1920,1,0,1,3,3,0,0,39,100,0,0,0,-.79,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.779727198512969,.779727198512969
1921,1,0,2,3,0,0,0,32,160,0,0,0,-.79,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.779722478709867,.779722478709867
1922,1,1,2,3,1,0,0,30,144,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
1924,1,1,2,5,0,0,0,23,64,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1926,1,1,2,5,0,0,0,24,72,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1927,1,1,4,1,0,0,0,66,52,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
1929,1,1,4,3,0,0,0,55,27,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1931,1,1,1,3,1,1,0,27,36,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
1932,1,1,2,3,1,0,0,28,19,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
1935,1,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1936,0,1,3,3,0,0,0,45,41,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
1937,1,1,1,1,0,0,1,32,16,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
1938,1,1,3,3,2,0,0,34,15,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.863638272946018,.876474856404263,.876474856404263
1939,1,1,4,3,0,0,0,70,9,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
1940,1,1,1,3,2,0,0,24,11,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.786667677574701,.794788973523434,.794788973523434
1941,1,1,1,1,0,0,0,45,136,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1942,1,1,1,2,2,0,0,38,130,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1943,1,1,1,3,0,0,0,71,40,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
1944,1,1,2,3,2,1,0,25,28,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1945,1,1,1,2,4,1,0,42,7,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1946,1,1,2,1,1,0,0,28,120,1,1,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
1947,1,1,1,1,1,1,0,48,9,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1948,1,1,1,3,0,0,1,28,18,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
1949,1,1,2,5,0,0,0,22,48,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1950,1,1,1,1,0,1,1,52,316,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1952,0,0,1,3,0,0,0,44,10,0,0,0,-.79,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.842286135947117,.842286135947117
1953,1,1,2,3,0,0,0,34,17,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
1955,1,1,1,3,0,0,0,52,48,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1956,1,1,5,1,0,0,0,33,64,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.863638272946018,.876474856404263,.876474856404263
1957,1,1,1,3,2,0,0,37,136,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1958,1,1,1,1,0,0,0,51,189,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1959,0,1,1,3,3,0,0,40,1,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1960,1,0,5,3,0,1,0,28,120,0,0,0,-.79,3,0,0,-.06,3,3,0,0,1,0,0,0,0,0,-.28,.761134181761634,.585942726856379,.585942726856379
1961,1,1,1,3,1,1,0,40,264,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1962,1,0,1,3,1,0,0,48,14,0,0,0,-.79,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.842286135947117,.842286135947117
1963,1,1,2,1,0,0,0,31,156,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
1965,1,1,1,3,0,1,0,63,0,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
1968,1,1,2,3,0,0,0,24,10,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1969,1,1,1,2,1,0,0,39,146,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1970,1,1,3,3,0,0,0,44,17,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
1973,1,1,1,1,4,0,0,55,14,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1974,0,1,2,3,1,1,0,19,5,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1978,0,0,2,3,0,0,0,20,4,0,0,0,-.79,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.486418720687855,.486418720687855
1980,1,1,2,5,0,0,0,18,0,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1981,1,1,3,1,2,0,0,39,252,0,0,1,.08,3,0,0,-.06,7,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
1982,1,1,1,3,0,0,0,71,424,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
1983,1,1,2,5,0,0,0,23,60,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1984,1,1,2,5,0,0,0,24,72,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1985,1,1,2,5,0,0,0,22,26,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
1986,1,1,1,3,2,0,0,54,2,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1987,0,1,2,3,0,1,0,28,88,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
1988,1,1,2,3,0,0,0,24,2,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
1990,0,0,2,5,0,0,0,21,36,0,0,0,-.79,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.486418720687855,.486418720687855
1992,1,1,1,3,2,0,0,37,16,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
1993,1,1,1,1,1,0,0,42,138,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1994,1,1,1,3,0,0,0,47,0,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
1995,1,1,1,3,0,0,0,28,16,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
2000,1,1,2,3,0,0,0,56,16,0,0,1,.08,2,0,1,-.5,9,8,0,0,0,0,0,0,1,0,.64,.899669177900751,.91189304171482,.91189304171482
2002,1,1,1,3,2,0,0,42,22,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2004,0,1,1,3,2,0,0,29,19,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
2005,1,1,2,3,0,0,0,27,3,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
2006,1,1,1,3,1,0,0,44,64,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
