ID,FLAGBINARY,PHONE,MSTAT,RSTAT,KIDS,CARDI,CARDH2,AGE,TAD,BUREAU,SEARCH,phone1,PhoneWoe,MSgrouped,Married1,Married2,MSwoe,AgeBinned,AgeGrouped,Age_d_1,Age_d_2,Age_d_3,Age_d_4,Age_d_5,Age_d_6,Age_d_7,Age_d_8,AgeWoe,PRE_3,PRE_4,PRE_1,PRE_2
5600,1,1,2,3,1,0,0,34,4,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
5601,1,1,2,3,0,0,0,26,27,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
5603,1,1,1,3,0,0,0,44,225,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5604,1,1,1,3,0,0,0,26,36,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
5605,1,0,2,5,0,0,0,23,45,0,0,0,-.79,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.547564306363855,.536709492272563,.610907758956046,.607314262766681
5606,1,1,1,3,3,0,0,45,244,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5608,1,1,2,3,0,0,0,20,8,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5609,1,1,2,3,0,0,0,33,20,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
5610,1,1,2,3,0,0,0,29,16,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
5611,0,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5612,0,1,1,3,1,0,0,22,33,0,0,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751917458668046,.754938959783941,.725918085959695,.755917905239561
5613,1,1,1,1,1,0,0,41,1,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5614,0,1,2,1,0,0,0,32,168,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
5615,1,1,1,3,1,1,0,28,3,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
5616,1,1,1,1,2,0,0,51,201,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5617,1,1,1,3,0,0,0,39,148,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5619,1,1,2,3,0,0,0,43,105,0,0,1,.08,2,0,1,-.5,8,8,0,0,0,0,0,0,1,0,.64,.91189304171482,.904910135077739,.907782658060989,.895631359601558
5620,1,1,1,3,3,0,0,27,108,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
5621,1,1,1,3,2,0,0,34,2,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
5622,1,1,3,3,1,0,0,40,19,0,0,1,.08,3,0,0,-.06,7,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
5624,1,1,1,1,10,0,0,44,96,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5625,1,1,3,3,0,0,0,57,196,0,0,1,.08,3,0,0,-.06,10,10,0,0,0,0,0,0,0,1,1.13,.933723727243627,.943686119247139,.920508302577026,.968921661905052
5627,0,1,3,1,0,0,0,67,588,0,0,1,.08,3,0,0,-.06,10,10,0,0,0,0,0,0,0,1,1.13,.933723727243627,.943686119247139,.920508302577026,.968921661905052
5629,1,0,2,3,0,0,0,46,0,0,0,0,-.79,2,0,1,-.5,8,8,0,0,0,0,0,0,1,0,.64,.806051117066691,.79234736096414,.771330938491059,.758512386850703
5633,1,1,3,3,0,0,0,27,19,0,0,1,.08,3,0,0,-.06,3,3,0,0,1,0,0,0,0,0,-.28,.778963511417973,.825652122761254,.79157851048338,.808628913815976
5634,1,1,1,3,0,0,0,30,36,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
5635,1,1,1,1,2,0,0,32,38,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
5636,1,1,1,3,0,0,0,64,53,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
5637,1,1,1,3,2,1,0,37,25,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5638,1,0,2,1,0,0,0,36,216,0,0,0,-.79,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.733663997095007,.725451271433303,.734345519275152,.711902438824801
5639,1,0,2,3,0,0,0,37,53,0,0,0,-.79,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.733663997095007,.725451271433303,.734345519275152,.711902438824801
5640,1,1,4,3,0,0,0,55,53,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5641,1,1,5,3,0,0,1,35,5,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
5642,0,1,2,5,0,1,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5643,1,1,2,5,0,0,0,19,12,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5645,1,1,3,3,0,0,0,30,1,0,0,1,.08,3,0,0,-.06,4,4,0,0,0,1,0,0,0,0,.03,.821753709032074,.862114282653614,.829141192489797,.84387058183556
5648,0,1,3,3,0,0,0,33,16,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.876474856404263,.902676047074065,.87429691403084,.893891013863357
5650,1,1,2,3,0,0,0,30,7,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
5651,1,1,2,5,0,0,0,19,12,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5653,0,1,1,1,3,0,0,36,50,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5655,1,1,1,3,0,0,0,63,16,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
5656,1,1,2,1,0,0,0,29,132,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
5657,1,1,1,3,1,1,0,48,317,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5658,1,1,2,5,0,0,0,39,252,0,0,1,.08,2,0,1,-.5,7,6,0,0,0,0,0,1,0,0,.23,.872773947519358,.868246760779003,.870797238845082,.849021411575657
5659,1,1,2,5,0,0,0,22,48,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5660,1,1,2,1,0,0,0,39,252,0,0,1,.08,2,0,1,-.5,7,6,0,0,0,0,0,1,0,0,.23,.872773947519358,.868246760779003,.870797238845082,.849021411575657
5662,1,1,1,3,2,0,0,41,197,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5663,1,1,1,1,0,0,0,36,98,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5665,1,1,1,3,1,0,0,47,2,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5669,1,1,1,2,1,0,0,29,16,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
5671,1,1,3,3,0,0,0,63,113,0,0,1,.08,3,0,0,-.06,10,10,0,0,0,0,0,0,0,1,1.13,.933723727243627,.943686119247139,.920508302577026,.968921661905052
5672,1,1,1,3,0,0,0,60,401,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
5673,1,1,2,3,0,0,0,30,101,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
5674,1,1,1,3,1,0,0,31,1,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
5675,1,1,2,3,0,0,0,35,150,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.872773947519358,.868246760779003,.870797238845082,.849021411575657
5676,0,1,2,1,0,0,0,38,240,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.872773947519358,.868246760779003,.870797238845082,.849021411575657
5677,1,1,1,1,0,1,0,49,77,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5678,0,1,1,3,0,1,0,69,397,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
5679,0,1,3,3,0,0,0,54,101,0,0,1,.08,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.892828673296522,.915264884213144,.886470818425339,.913217089874097
5680,1,1,2,1,1,0,0,34,31,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
5682,0,1,2,3,0,0,0,26,6,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
5683,1,1,1,3,3,1,0,40,114,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5685,1,1,1,1,0,0,0,62,528,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
5686,1,1,1,3,1,0,0,36,57,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5687,1,1,1,3,2,0,0,39,17,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5688,1,1,2,3,1,0,0,33,162,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
5690,0,1,2,3,0,0,0,23,14,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
5691,0,0,3,3,0,0,0,43,31,0,0,0,-.79,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.769864684918493,.812418679639081,.75001909885541,.776098117123241
5693,1,0,1,1,0,0,0,64,293,0,0,0,-.79,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.900314153433922,.886708532607404,.83303415845404,.852985500618845
5694,1,1,2,5,0,1,0,18,0,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5695,1,0,2,3,0,0,0,35,161,0,0,0,-.79,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.733663997095007,.725451271433303,.734345519275152,.711902438824801
5699,1,1,1,3,2,0,0,41,22,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5700,1,1,1,3,0,1,1,29,28,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
5701,1,0,2,3,0,0,0,32,35,0,0,0,-.79,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.779722478709867,.766162596564389,.75915703409656,.739186310839963
5702,1,1,1,3,0,0,0,30,1,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
5704,1,1,1,3,1,1,0,52,197,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5706,1,1,1,3,0,0,0,60,15,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
5707,0,1,2,5,0,0,0,18,0,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5708,0,1,1,3,0,0,0,25,1,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.794788973523434,.79252822772002,.77502521433727,.783201777254723
5709,1,1,3,1,0,0,0,39,70,0,0,1,.08,3,0,0,-.06,7,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
5710,1,1,4,3,0,1,0,62,528,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
5713,1,0,3,3,0,0,0,60,245,0,0,0,-.79,3,0,0,-.06,10,10,0,0,0,0,0,0,0,1,1.13,.849786812873546,.870453281187128,.784056583007096,.831802689154196
5714,1,1,2,5,0,0,0,26,96,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
5718,1,1,3,3,0,0,0,33,17,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.876474856404263,.902676047074065,.87429691403084,.893891013863357
5720,1,1,1,1,2,0,0,35,204,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5722,1,1,1,3,1,0,0,51,137,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5723,0,1,2,1,0,0,0,49,157,0,0,1,.08,2,0,1,-.5,9,8,0,0,0,0,0,0,1,0,.64,.91189304171482,.904910135077739,.907782658060989,.895631359601558
5725,0,1,2,5,0,0,0,26,96,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
5726,1,1,1,3,2,0,0,28,120,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
5727,1,1,3,3,0,0,0,61,1,0,0,1,.08,3,0,0,-.06,10,10,0,0,0,0,0,0,0,1,1.13,.933723727243627,.943686119247139,.920508302577026,.968921661905052
5728,1,1,1,3,1,1,1,38,221,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5730,1,1,1,1,2,0,0,41,276,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5732,1,1,3,3,0,1,0,68,221,0,0,1,.08,3,0,0,-.06,10,10,0,0,0,0,0,0,0,1,1.13,.933723727243627,.943686119247139,.920508302577026,.968921661905052
5733,1,1,1,1,0,0,0,57,221,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
5737,1,1,4,3,2,0,0,41,89,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5738,1,1,1,3,2,0,0,37,41,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5739,0,0,5,3,2,0,0,39,0,0,0,0,-.79,3,0,0,-.06,7,6,0,0,0,0,0,1,0,0,.23,.68917972825554,.74994806117188,.713033679639502,.729488169097339
5741,1,1,1,3,2,0,0,44,125,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5744,0,1,1,2,1,1,0,37,4,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5745,1,1,1,1,0,0,0,40,166,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5747,1,1,1,1,0,0,0,60,317,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
5751,1,1,1,3,3,0,0,45,53,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5752,1,1,2,3,0,0,0,23,60,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
5753,1,1,3,1,1,0,0,42,281,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.892828673296522,.915264884213144,.886470818425339,.913217089874097
5755,1,1,1,1,0,0,0,59,329,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
5756,1,1,2,3,0,0,0,28,2,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
5757,1,1,1,3,2,0,0,34,41,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
5759,1,1,3,3,1,0,0,28,43,0,0,1,.08,3,0,0,-.06,3,3,0,0,1,0,0,0,0,0,-.28,.778963511417973,.825652122761254,.79157851048338,.808628913815976
5760,0,1,2,5,0,0,0,21,41,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5761,0,1,1,3,0,0,0,19,7,0,0,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751917458668046,.754938959783941,.725918085959695,.755917905239561
5762,1,1,1,1,0,0,0,41,257,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5763,1,1,3,1,0,1,0,61,365,0,0,1,.08,3,0,0,-.06,10,10,0,0,0,0,0,0,0,1,1.13,.933723727243627,.943686119247139,.920508302577026,.968921661905052
5764,0,1,2,5,0,0,0,21,25,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5766,0,0,3,3,1,0,0,30,6,0,0,0,-.79,3,0,0,-.06,4,4,0,0,0,1,0,0,0,0,.03,.64927543126981,.714855139742318,.692689472919868,.706751609084704
5767,0,1,1,5,0,0,0,20,4,0,0,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751917458668046,.754938959783941,.725918085959695,.755917905239561
5768,1,1,2,3,0,0,0,22,36,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5769,1,1,2,5,0,0,0,27,108,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
5770,1,1,2,3,0,0,0,23,17,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
5771,1,1,1,3,2,0,0,38,89,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5772,1,1,1,3,0,0,0,59,212,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
5773,0,1,1,3,2,0,0,36,17,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5774,0,1,3,3,1,0,0,37,53,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
5775,1,1,2,5,0,0,0,25,84,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
5776,1,1,1,3,1,0,0,25,3,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.794788973523434,.79252822772002,.77502521433727,.783201777254723
5777,1,0,2,3,0,0,0,23,60,0,0,0,-.79,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.547564306363855,.536709492272563,.610907758956046,.607314262766681
5779,1,1,1,3,2,0,0,44,269,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5781,1,1,2,3,0,0,0,39,125,0,0,1,.08,2,0,1,-.5,7,6,0,0,0,0,0,1,0,0,.23,.872773947519358,.868246760779003,.870797238845082,.849021411575657
5782,1,1,1,3,1,0,0,30,95,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
5784,1,1,2,5,0,0,0,19,12,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5786,1,1,1,3,1,0,0,50,113,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5787,1,1,3,1,1,0,0,41,65,0,0,1,.08,3,0,0,-.06,7,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
5788,1,1,2,3,1,0,0,27,1,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
5792,1,1,2,5,0,0,0,25,84,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
5793,1,1,2,3,1,0,0,37,149,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.872773947519358,.868246760779003,.870797238845082,.849021411575657
5794,0,1,2,3,0,0,0,19,1,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5795,1,1,1,3,2,0,0,30,66,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
5797,1,1,1,3,1,0,0,32,4,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
5800,0,1,1,3,2,0,0,34,24,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
5801,1,1,1,3,2,0,0,43,96,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5803,1,1,2,3,0,0,0,23,30,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
5804,1,1,1,3,0,0,0,27,6,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
5806,1,1,1,3,0,0,0,41,101,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5807,1,1,1,2,0,0,0,28,8,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
5808,0,1,2,1,0,0,0,18,7,1,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
5809,1,1,1,1,2,0,0,40,77,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
5810,1,1,1,3,0,0,0,57,267,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
5812,1,1,2,4,0,0,0,24,19,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
5813,1,1,1,3,0,1,0,54,432,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
5814,1,1,1,3,1,0,0,28,14,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
5815,1,1,1,2,2,0,0,33,51,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
5816,1,1,2,3,0,0,0,23,41,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
